train loss,test loss,train accuracy,test accuracy
1.5613776765046297,1.5544736963757395,0.8958333333333334,0.9069896449704142
1.5566200086805555,1.5608126849112427,0.9003703703703704,0.9005177514792899
1.5583152488425926,1.5556568394045858,0.8988888888888888,0.9063116671770988
1.5535065827546295,1.558831750993898,0.90375,0.9011341523841994
1.5529472294560185,1.5445578309911243,0.904351851851852,0.9166666967628976
1.552047706886574,1.545964889977811,0.9045833333333332,0.9150640724678716
1.5497016059027775,1.5485027245515903,0.9077777777777778,0.9125986494256194
1.5549793836805557,1.5627490162144049,0.9024537037037036,0.8978057500173354
1.5508566623263889,1.573622664050943,0.9066666666666666,0.8866494082840237
1.5558635344328704,1.5601620645918084,0.90125,0.9012573964497042
1.5494652416087964,1.5396114552514792,0.907824074074074,0.9207347441001756
1.546189959490741,1.5465102336815828,0.9109722222222222,0.914509338740061
1.5471035879629629,1.599343926243528,0.9105092592592592,0.8621178801948503
1.5397592954282406,1.5431933882673816,0.9171296296296296,0.9180843195266272
1.5396424696180555,1.573136369152182,0.9180092592592592,0.8880054541593473
1.5466981336805556,1.5565004969489644,0.9104166666666668,0.90507886536728
1.540387550636574,1.5370871639816013,0.9172685185185184,0.9232618343195266
1.539495261863426,1.5369553424902922,0.9181481481481482,0.9246178801948504
1.5402577039930556,1.532456437511557,0.917037037037037,0.9285010162895247
1.539371021412037,1.5381330681975776,0.918101851851852,0.9230152558998244
1.5390823929398147,1.5349312505778476,0.9180555555555556,0.9250492795684634
1.5383962673611111,1.539609288322855,0.9190277777777778,0.9211661434737888
1.5320386646412036,1.5489435139492418,0.9251851851851852,0.911612426035503
1.5350401475694444,1.5450567663068602,0.9223611111111112,0.9152489837104753
1.5326276765046296,1.5425458377634986,0.9249074074074074,0.9176528298643214
1.5322582103587965,1.525525335729475,0.9252777777777778,0.9352193979116586
1.530240162037037,1.525774171366494,0.926712962962963,0.9342332648102348
1.5313603153935185,1.5439714962208764,0.9260648148148148,0.917344674556213
1.532155128761574,1.5415526621440458,0.9250462962962964,0.9188239644970414
1.5318598090277775,1.5291256876386834,0.9254166666666668,0.9320143298989922
1.5301331018518518,1.5320613341924,0.9270833333333334,0.9283161050469212
1.5248558666087964,1.5329913077269786,0.932824074074074,0.9283161050469212
1.526506980613426,1.536218767335429,0.9306018518518518,0.9254191020536704
1.5255515769675927,1.5409957614876109,0.9318518518518518,0.9192554541593472
1.5251267722800923,1.5602382682484282,0.9323611111111112,0.9000862618169841
1.5300269458912037,1.5394166122526811,0.9269444444444443,0.9215976331360948
1.5275414134837964,1.5341730061367418,0.9297685185185184,0.9274531257223096
1.5300023509837963,1.5391538721569895,0.927037037037037,0.9221523668639052
1.534582248263889,1.54583234617696,0.9227314814814814,0.9153723180646728
1.5331204788773147,1.53126787716115,0.9241666666666668,0.9297337278106508
1.5224544270833331,1.5298259667390903,0.9348148148148148,0.931336261816984
1.5247791883680557,1.5353837775055474,0.9324537037037036,0.9246794570832564
1.5271070240162037,1.5337170482387203,0.9306018518518518,0.9275147928994084
1.5224895109953704,1.5313133826622596,0.935,0.9302884615384616
1.5273008897569444,1.5227556397928994,0.9301851851851852,0.9384245562130178
1.5234270109953705,1.525391166732156,0.9338888888888888,0.9359590428820728
1.523419777199074,1.5363523946005917,0.9338888888888888,0.9249260355029586
1.526231734664352,1.5330023229474852,0.9313888888888888,0.928439349112426
1.5190062572337963,1.526969954812315,0.9384722222222224,0.9345414201183432
1.5204566333912035,1.5199288814025518,0.9367592592592592,0.940828402366864
1.5167415364583334,1.5169609114968563,0.9405092592592592,0.9432939156978088
1.5206694878472222,1.5267180493597448,0.936574074074074,0.933308708597217
1.5174263961226853,1.517775496082193,0.9401388888888887,0.94323224852071
1.5161049623842593,1.5214822080713757,0.9410185185185184,0.9389792899408284
1.5125150101273148,1.536250910110022,0.945,0.924741124260355
1.516452907986111,1.5331870536127037,0.9411111111111112,0.9276380369649132
1.5171931061921295,1.523997470471986,0.940601851851852,0.937006933449288
1.5156967954282408,1.533774833002034,0.9416666666666668,0.9265902366863904
1.5246780960648147,1.5252266607340976,0.9325925925925926,0.9357125547510632
1.520106517650463,1.5350130521334135,0.9371296296296296,0.9262820813782822
1.515878634982639,1.536272218241494,0.9413888888888888,0.9249877026800574
1.520276692708333,1.5165035089797525,0.937175925925926,0.9440951375566292
1.515393247251157,1.5403444188586353,0.942175925925926,0.9207347441001756
1.5141289605034722,1.518196602544841,0.9430555555555556,0.9429240932126016
1.511894802517361,1.5227144681490383,0.945462962962963,0.9376849112426036
1.512451804832176,1.5222794572277183,0.9452314814814816,0.938362889035919
1.513270580150463,1.531863421378051,0.9441203703703704,0.9294871493909486
1.510757468894676,1.519258758725499,0.9467592592592592,0.9423076923076924
1.514753689236111,1.5286648541512573,0.9429166666666666,0.9312130177514792
1.514945656105324,1.5214125052006289,0.9425,0.939903846153846
1.5088924153645833,1.5283394537028476,0.9482407407407408,0.9330621301775148
1.5135654477719906,1.528437868377866,0.9439351851851852,0.9323224852071006
1.5108425564236112,1.5212160370053625,0.9464814814814816,0.939903846153846
1.5152883572048612,1.5193698138174927,0.9422685185185186,0.9415063801601794
1.5104685691550923,1.531298394739275,0.9468055555555556,0.9291173269057414
1.5130325882523148,1.5237031293338572,0.9445833333333332,0.936637110964081
1.511569462528935,1.5220759465144231,0.9457407407407408,0.9392258683605308
1.514651783130787,1.519403762365939,0.9425925925925924,0.9417529585798816
1.5127785011574073,1.5201363648183248,0.9443055555555556,0.9408900695439626
1.509161422164352,1.5197237454927883,0.9482407407407408,0.9410749807865662
1.508330711082176,1.5108147796089126,0.9489351851851852,0.9504437869822484
1.508425564236111,1.5263166258321006,0.9488888888888888,0.9339250192134338
1.5098014322916666,1.531752005131287,0.9472685185185186,0.928932415663138
1.511368995949074,1.5171804935974482,0.9462037037037035,0.9441568047337278
1.5097202329282406,1.5162655079858542,0.9477777777777778,0.94440338315343
